STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
FOL,D,15,STORAGE,19910826 0000,19910826 0000,532259,,AF
FOL,D,15,STORAGE,19910827 0000,19910827 0000,530582,,AF
FOL,D,15,STORAGE,19910828 0000,19910828 0000,529832,,AF
FOL,D,15,STORAGE,19910829 0000,19910829 0000,529081,,AF
FOL,D,15,STORAGE,19910830 0000,19910830 0000,528497,,AF
FOL,D,15,STORAGE,19910831 0000,19910831 0000,528247,,AF
FOL,D,15,STORAGE,19910901 0000,19910901 0000,527663,,AF
FOL,D,15,STORAGE,19910902 0000,19910902 0000,526579,,AF
FOL,D,15,STORAGE,19910903 0000,19910903 0000,526245,,AF
FOL,D,15,STORAGE,19910904 0000,19910904 0000,526662,,AF
FOL,D,15,STORAGE,19910905 0000,19910905 0000,527413,,AF
FOL,D,15,STORAGE,19910906 0000,19910906 0000,527329,,AF
FOL,D,15,STORAGE,19910907 0000,19910907 0000,527413,,AF
FOL,D,15,STORAGE,19910908 0000,19910908 0000,525911,,AF
FOL,D,15,STORAGE,19910909 0000,19910909 0000,523659,,AF
FOL,D,15,STORAGE,19910910 0000,19910910 0000,523492,,AF
FOL,D,15,STORAGE,19910911 0000,19910911 0000,522662,,AF
FOL,D,15,STORAGE,19910912 0000,19910912 0000,523492,,AF
FOL,D,15,STORAGE,19910913 0000,19910913 0000,523826,,AF
FOL,D,15,STORAGE,19910914 0000,19910914 0000,524327,,AF
FOL,D,15,STORAGE,19910915 0000,19910915 0000,524577,,AF
FOL,D,15,STORAGE,19910916 0000,19910916 0000,523576,,AF
FOL,D,15,STORAGE,19910917 0000,19910917 0000,523242,,AF
FOL,D,15,STORAGE,19910918 0000,19910918 0000,522992,,AF
FOL,D,15,STORAGE,19910919 0000,19910919 0000,522166,,AF
FOL,D,15,STORAGE,19910920 0000,19910920 0000,520514,,AF
FOL,D,15,STORAGE,19910921 0000,19910921 0000,519357,,AF
FOL,D,15,STORAGE,19910922 0000,19910922 0000,518531,,AF
FOL,D,15,STORAGE,19910923 0000,19910923 0000,517622,,AF
FOL,D,15,STORAGE,19910924 0000,19910924 0000,517375,,AF
FOL,D,15,STORAGE,19910925 0000,19910925 0000,516301,,AF
FOL,D,15,STORAGE,19910926 0000,19910926 0000,516218,,AF
FOL,D,15,STORAGE,19910927 0000,19910927 0000,513913,,AF
FOL,D,15,STORAGE,19910928 0000,19910928 0000,511458,,AF
FOL,D,15,STORAGE,19910929 0000,19910929 0000,508512,,AF
FOL,D,15,STORAGE,19910930 0000,19910930 0000,506062,,AF
FOL,D,15,STORAGE,19911001 0000,19911001 0000,504522,,AF
FOL,D,15,STORAGE,19911002 0000,19911002 0000,500228,,AF
FOL,D,15,STORAGE,19911003 0000,19911003 0000,495556,,AF
FOL,D,15,STORAGE,19911004 0000,19911004 0000,493229,,AF
FOL,D,15,STORAGE,19911005 0000,19911005 0000,490982,,AF
FOL,D,15,STORAGE,19911006 0000,19911006 0000,486527,,AF
FOL,D,15,STORAGE,19911007 0000,19911007 0000,480902,,AF
FOL,D,15,STORAGE,19911008 0000,19911008 0000,476418,,AF
FOL,D,15,STORAGE,19911009 0000,19911009 0000,471493,,AF
FOL,D,15,STORAGE,19911010 0000,19911010 0000,466513,,AF
FOL,D,15,STORAGE,19911011 0000,19911011 0000,461964,,AF
FOL,D,15,STORAGE,19911012 0000,19911012 0000,457205,,AF
FOL,D,15,STORAGE,19911013 0000,19911013 0000,452475,,AF
FOL,D,15,STORAGE,19911014 0000,19911014 0000,447557,,AF
FOL,D,15,STORAGE,19911015 0000,19911015 0000,443037,,AF
FOL,D,15,STORAGE,19911016 0000,19911016 0000,439302,,AF
FOL,D,15,STORAGE,19911017 0000,19911017 0000,436167,,AF
FOL,D,15,STORAGE,19911018 0000,19911018 0000,434615,,AF
FOL,D,15,STORAGE,19911019 0000,19911019 0000,433137,,AF
FOL,D,15,STORAGE,19911020 0000,19911020 0000,431807,,AF
FOL,D,15,STORAGE,19911021 0000,19911021 0000,430255,,AF
FOL,D,15,STORAGE,19911022 0000,19911022 0000,430181,,AF
FOL,D,15,STORAGE,19911023 0000,19911023 0000,427903,,AF
